latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-34.56884147,-58.47635986,80.3432,0.8031,"POLYGON((-58.4763611476589 -34.5687838360252, -58.4764393773956 -34.5688276870986, -58.4764016794319 -34.5688737063293, -58.4763559777194 -34.5688480885947, -58.4763104484294 -34.5689036676815, -58.4762779203674 -34.5688854343079, -58.4763611476589 -34.5687838360252))",48Q3CGJF+FF67
-34.57153106,-58.47887949,59.9088,0.7393,"POLYGON((-58.4788511024177 -34.5715606787825, -58.4788616002788 -34.5715475011384, -58.4788219275742 -34.5715258761459, -58.4788570472472 -34.5714817914838, -58.4789378258409 -34.5715258226419, -58.4788922083367 -34.571583084974, -58.4788511024177 -34.5715606787825))",48Q3CGHC+9CQQ
-34.57157849,-58.47925072,67.4541,0.6876,"POLYGON((-58.4791881455731 -34.5715636404026, -58.4792449640917 -34.5715196726375, -58.4792883548065 -34.5715580392026, -58.47926747207 -34.5715741988656, -58.4793100638286 -34.5716118589417, -58.4792741280437 -34.5716396670761, -58.4791881455731 -34.5715636404026))",48Q3CGHC+979X
-34.56926526,-58.47930219,30.2097,0.7576,"POLYGON((-58.4792633132112 -34.5692824511853, -58.4792979982419 -34.5692289489695, -58.4793410701925 -34.5692480558446, -58.4793063851819 -34.5693015580717, -58.4792633132112 -34.5692824511853))",48Q3CGJC+77W7
-34.57243262,-58.47791473,40.9129,0.7929,"POLYGON((-58.4778628115416 -34.5724304959655, -58.4778943066945 -34.57239308595, -58.4779666454729 -34.5724347554566, -58.4779351503385 -34.5724721654898, -58.4778628115416 -34.5724304959655))",48Q3CGHC+2RGP
-34.57201969,-58.47850504,155.6559,0.8376,"POLYGON((-58.4784099832173 -34.5720319613291, -58.4784847990291 -34.5719418846059, -58.4786001047293 -34.5720074126363, -58.4785252889891 -34.5720974894264, -58.4784099832173 -34.5720319613291))",48Q3CGHC+5HX9
-34.57236789,-58.47771761,42.4213,0.7965,"POLYGON((-58.477718291166 -34.5723246421907, -58.4777660374705 -34.5723515717632, -58.477716931158 -34.5724111434675, -58.4776691848332 -34.5723842138776, -58.477718291166 -34.5723246421907))",48Q3CGHC+3W36
-34.57301655,-58.47683236,95.8287,0.8491,"POLYGON((-58.4767449744977 -34.5730073183785, -58.476783617573 -34.5729620497766, -58.4768501358586 -34.5730009006682, -58.4768673857622 -34.572980693154, -58.4769173254203 -34.5730098610257, -58.4768614324825 -34.5730753371842, -58.4767449744977 -34.5730073183785))",48Q3CGGF+Q7V7
-34.57322152,-58.47706788,149.7946,0.6867,"POLYGON((-58.4769762202789 -34.5732425021209, -58.4770596491226 -34.5731431416894, -58.4771595433259 -34.5732005303306, -58.4770761145462 -34.5732998908283, -58.4769762202789 -34.5732425021209))",48Q3CGGF+P575
-34.57122316,-58.47819898,80.1486,0.7676,"POLYGON((-58.4782138296002 -34.5712546607056, -58.4782042691672 -34.5712666614977, -58.4781249100868 -34.5712234032628, -58.478167937714 -34.5711693926046, -58.4782759225528 -34.5712282545547, -58.4782424553971 -34.5712702644571, -58.4782138296002 -34.5712546607056))",48Q3CGHC+GP74
-34.56969517,-58.4777417,129.2143,0.8346,"POLYGON((-58.4776469834219 -34.5696861031699, -58.4777001162247 -34.5696241925779, -58.4778364178622 -34.5697042347435, -58.4777832851139 -34.5697661453929, -58.4776469834219 -34.5696861031699))",48Q3CGJC+4WC3
-34.56897846,-58.47701179,75.8848,0.6852,"POLYGON((-58.4769806406691 -34.5690377954334, -58.4770175584101 -34.5689956436328, -58.4769450033156 -34.5689521610905, -58.4769774126869 -34.5689151568337, -58.4770777980618 -34.568975318133, -58.4770084709799 -34.5690544742243, -58.4769806406691 -34.5690377954334))",48Q3CGJF+C55W
-34.56910966,-58.47668538,32.2908,0.7692,"POLYGON((-58.4766402928232 -34.5691208361897, -58.4766962516428 -34.5690717768614, -58.4767304519277 -34.5690984702149, -58.4766744931115 -34.5691475295586, -58.4766402928232 -34.5691208361897))",48Q3CGJF+984J
-34.57242232,-58.47676706,17.9275,0.6707,"POLYGON((-58.4767793267683 -34.5724504582212, -58.476732251204 -34.5724142112205, -58.4767548038711 -34.5723941705138, -58.4768018794335 -34.5724304175061, -58.4767793267683 -34.5724504582212))",48Q3CGHF+27Q3
-34.56969963,-58.47605154,16.4233,0.6932,"POLYGON((-58.4760236330009 -34.5697119360866, -58.4760431333567 -34.5696744256736, -58.4760794256326 -34.5696873356408, -58.4760599252905 -34.5697248460591, -58.4760236330009 -34.5697119360866))",48Q3CGJF+4HG3
-34.56907632,-58.48013925,45.5591,0.7836,"POLYGON((-58.480081103979 -34.5690677568817, -58.4801105672765 -34.5690336135307, -58.4801973873869 -34.5690848786804, -58.480167924107 -34.5691190220527, -58.480081103979 -34.5690677568817))",48Q3CGJ9+9W9W
-34.57114257,-58.47787348,77.7855,0.7344,"POLYGON((-58.4778070671967 -34.5711668728826, -58.4778798297647 -34.571082724419, -58.477939894847 -34.5711182620811, -58.4778671323074 -34.5712024105768, -58.4778070671967 -34.5711668728826))",48Q3CGHC+GVR6
-34.57217063,-58.47898975,113.6646,0.7708,"POLYGON((-58.4788929923862 -34.5722132806588, -58.4789908755718 -34.572108292587, -58.479026536248 -34.5721310410383, -58.4790446337099 -34.5721116299192, -58.4790801072363 -34.5721342589592, -58.4789848274692 -34.5722364548038, -58.4789327608135 -34.5722032407543, -58.4789120599711 -34.5722254441525, -58.4788929923862 -34.5722132806588))",48Q3CGHC+4CJ3
-34.57004752,-58.47809457,59.9377,0.6888,"POLYGON((-58.4780126009376 -34.5700277414258, -58.4780354621048 -34.5700012884853, -58.4781119628597 -34.5700465268376, -58.4781326501422 -34.5700225892815, -58.4781698069771 -34.570044561758, -58.4781262585521 -34.5700949522808, -58.4780126009376 -34.5700277414258))",48Q3CGHC+XQJ5
-34.57249298,-58.47705225,44.6783,0.6995,"POLYGON((-58.4769818771383 -34.5724707628716, -58.4770026037113 -34.5724461253279, -58.4771226121273 -34.5725152021543, -58.477101885574 -34.5725398397177, -58.4769818771383 -34.5724707628716))",48Q3CGHF+2547
-34.5693923,-58.47832592,78.2232,0.7175,"POLYGON((-58.47825913102 -34.5694096738719, -58.4783274058051 -34.5693343943516, -58.4783927097174 -34.5693749215035, -58.4783244349613 -34.5694502010588, -58.47825913102 -34.5694096738719))",48Q3CGJC+6MV8
-34.56977039,-58.4774852,20.546,0.6877,"POLYGON((-58.4774521031277 -34.5697803894345, -58.4774671631399 -34.5697453496949, -58.4775182926892 -34.5697603865075, -58.4775032326958 -34.5697954262529, -58.4774521031277 -34.5697803894345))",48Q3CGJF+32R3
-34.57177187,-58.47878872,13.6057,0.6706,"POLYGON((-58.478783405631 -34.571795259775, -58.4787599571373 -34.5717727292182, -58.4787940238754 -34.5717484702573, -58.4788174723706 -34.5717710008077, -58.478783405631 -34.571795259775))",48Q3CGHC+7FW5
-34.57023274,-58.47643936,64.3781,0.8056,"POLYGON((-58.4763762140923 -34.5702320220247, -58.4764221623101 -34.5701824777814, -58.4765025060024 -34.5702334627051, -58.4764565578073 -34.5702830069782, -58.4763762140923 -34.5702320220247))",48Q3CGHF+WC3Q
-34.57039049,-58.47744711,75.0845,0.7314,"POLYGON((-58.4775148 -34.5703959, -58.4774629 -34.5704516, -58.4774144 -34.5704207, -58.4774332 -34.5704006, -58.4773789 -34.570366, -58.477412 -34.5703305, -58.4775148 -34.5703959))",48Q3CGHF+R2V8
-34.57083268,-58.47871492,24.4676,0.6769,"POLYGON((-58.4786718756638 -34.5708322871337, -58.4786885623574 -34.5708045258943, -58.478757971568 -34.5708330726471, -58.4787412848924 -34.5708608338957, -58.4786718756638 -34.5708322871337))",48Q3CGHC+MG7J
-34.56980625,-58.47888218,18.6665,0.7368,"POLYGON((-58.4788511462737 -34.5698178985072, -58.4788780146727 -34.5697782742381, -58.4789132113546 -34.56979460481, -58.4788863429677 -34.5698342290866, -58.4788511462737 -34.5698178985072))",48Q3CGJC+3CHQ
-34.57322569,-58.47749393,33.7682,0.6719,"POLYGON((-58.4774500730232 -34.5732334552348, -58.4774880991926 -34.5731889087643, -58.477537785439 -34.573217928171, -58.4774997592839 -34.5732624746565, -58.4774500730232 -34.5732334552348))",48Q3CGGF+P22R
-34.57303874,-58.48025741,247.4851,0.8172,"POLYGON((-58.4801321 -34.5731049, -58.4803062 -34.5729131, -58.4803298 -34.5729278, -58.48032 -34.5729385, -58.4803809 -34.5729763, -58.4802165 -34.5731574, -58.4801321 -34.5731049))",48Q3CGG9+QVQH
-34.57172043,-58.47789949,28.3277,0.6685,"POLYGON((-58.4779085947711 -34.5716817418352, -58.4779402490715 -34.5717000131158, -58.4778903798954 -34.5717591277622, -58.4778587255826 -34.5717408564693, -58.4779085947711 -34.5716817418352))",48Q3CGHC+8R92
-34.57227367,-58.47889341,80.2212,0.8103,"POLYGON((-58.4788254584421 -34.5722857163826, -58.4788902174001 -34.5722162570633, -58.4789613516483 -34.5722616346165, -58.4788965927174 -34.5723310939724, -58.4788254584421 -34.5722857163826))",48Q3CGHC+3CX3
-34.57106896,-58.47973491,115.1392,0.7499,"POLYGON((-58.4796457187651 -34.5710630317399, -58.4796945839044 -34.5710028812889, -58.4798241082513 -34.5710748787505, -58.4797752431675 -34.5711350292507, -58.4796457187651 -34.5710630317399))",48Q3CGHC+H4C7
-34.57250677,-58.48007721,13.3453,0.6859,"POLYGON((-58.4800542920459 -34.5725205425422, -58.4800644207632 -34.5724858559266, -58.4801001278029 -34.5724929899891, -58.4800899990994 -34.5725276766074, -58.4800542920459 -34.5725205425422))",48Q3CGG9+XXVP
-34.56947086,-58.47708404,37.8636,0.6565,"POLYGON((-58.4770347326163 -34.5694687621906, -58.4770672895882 -34.5694324414599, -58.4771333573406 -34.5694729644575, -58.4771008003829 -34.5695092852053, -58.4770347326163 -34.5694687621906))",48Q3CGJF+6573
-34.56955653,-58.47770005,18.9421,0.7527,"POLYGON((-58.4776718918423 -34.569572787089, -58.4776897904705 -34.5695294268461, -58.4777282176592 -34.5695402808095, -58.4777103190492 -34.5695836410573, -58.4776718918423 -34.569572787089))",48Q3CGJC+5WFP
-34.56971386,-58.47763069,20.6735,0.6989,"POLYGON((-58.4776178891201 -34.5696872766845, -58.4776673770223 -34.5696978346344, -58.4776300214924 -34.5697425843802, -58.4776024770056 -34.569736707925, -58.4776178891201 -34.5696872766845))",48Q3CGJC+4W9H
-34.57294802,-58.47995126,132.6389,0.8116,"POLYGON((-58.4799541856048 -34.5728707168225, -58.4800367168317 -34.5729166372361, -58.4799483351562 -34.573025320109, -58.4798658038649 -34.5729793996392, -58.4799541856048 -34.5728707168225))",48Q3CGGC+R2F4
-34.57092786,-58.47932182,49.7215,0.8335,"POLYGON((-58.4792689480374 -34.5709433208763, -58.4793224839981 -34.5708814767186, -58.4793746857336 -34.5709123966925, -58.4793211497934 -34.5709742408723, -58.4792689480374 -34.5709433208763))",48Q3CGHC+J7FW
-34.56940846,-58.48014756,57.7246,0.7338,"POLYGON((-58.480156747765 -34.5693549479366, -58.4802049686953 -34.5693826678552, -58.4801383597117 -34.5694619544952, -58.4800901387552 -34.5694342345508, -58.480156747765 -34.5693549479366))",48Q3CGJ9+6WQM
-34.56920221,-58.47619308,13.6013,0.6993,"POLYGON((-58.4761649004011 -34.5692064252972, -58.4761831192648 -34.5691800018031, -58.4762212672082 -34.5691979999457, -58.4762030483528 -34.5692244234451, -58.4761649004011 -34.5692064252972))",48Q3CGJF+8G7X
-34.57261929,-58.47843997,18.9896,0.6605,"POLYGON((-58.4784499148358 -34.5725860634607, -58.4784739019362 -34.5725996785051, -58.4784300456816 -34.5726525449255, -58.4784060585724 -34.5726389298725, -58.4784499148358 -34.5725860634607))",48Q3CGGC+XJ39
-34.5730905,-58.47746853,61.8787,0.7875,"POLYGON((-58.4774314 -34.573116, -58.4774096 -34.5731035, -58.4774624 -34.5730403, -58.4775275 -34.5730775, -58.4774746 -34.5731407, -58.4774314 -34.573116))",48Q3CGGF+Q276
-34.57296375,-58.47690725,26.1765,0.8059,"POLYGON((-58.4768704365205 -34.5729755021734, -58.4768952481105 -34.5729326577874, -58.4769440592869 -34.5729519982, -58.4769192477169 -34.5729948425952, -58.4768704365205 -34.5729755021734))",48Q3CGGF+R68H
-34.57144145,-58.47895807,13.7927,0.7021,"POLYGON((-58.478934106937 -34.5714544602203, -58.4789441292334 -34.5714207492877, -58.4789820244034 -34.5714284580043, -58.4789720021216 -34.5714621689396, -58.478934106937 -34.5714544602203))",48Q3CGHC+CCF7
-34.57098142,-58.47938748,34.5233,0.6575,"POLYGON((-58.4793429934208 -34.5709897684916, -58.4793698999512 -34.5709466084806, -58.4794319622945 -34.5709730819558, -58.479405055789 -34.5710162419798, -58.4793429934208 -34.5709897684916))",48Q3CGHC+J65P
-34.57189933,-58.47604413,82.9908,0.7407,"POLYGON((-58.4759869856486 -34.5719406476617, -58.4759995820877 -34.5719250820099, -58.4759708634529 -34.5719091803916, -58.4759900084791 -34.5718855225277, -58.4760138874661 -34.5718987444144, -58.476066763434 -34.5718334044935, -58.4761159164416 -34.571860620666, -58.47603129905 -34.5719651841389, -58.4759869856486 -34.5719406476617))",48Q3CGHF+6HW4
-34.57281699,-58.47805918,33.6134,0.6662,"POLYGON((-58.4780145627606 -34.5728373118349, -58.4780688220398 -34.5727756194909, -58.4781038175798 -34.572796678738, -58.4780495583141 -34.5728583710971, -58.4780145627606 -34.5728373118349))",48Q3CGGC+VQG6
-34.57148282,-58.47892344,136.0118,0.8027,"POLYGON((-58.4787974573 -34.5714493098629, -58.4788299498377 -34.5714085229528, -58.4789492919051 -34.5714735745261, -58.4789630379489 -34.5714563194826, -58.4790396547607 -34.5714980820387, -58.4789934162491 -34.5715561240517, -58.4787974573 -34.5714493098629))",48Q3CGHC+CC4M
-34.56941806,-58.48022648,107.5042,0.8144,"POLYGON((-58.4802323896686 -34.5693468229971, -58.4803032965954 -34.5693854951434, -58.4802205678041 -34.5694892887515, -58.4801496608238 -34.5694506165591, -58.4802323896686 -34.5693468229971))",48Q3CGJ9+6WJ9
-34.57316047,-58.47603918,146.1699,0.8196,"POLYGON((-58.4759452681222 -34.5731665173714, -58.4760124686785 -34.573085751998, -58.4761330966092 -34.5731544238914, -58.4760658961194 -34.5732351893287, -58.4759452681222 -34.5731665173714))",48Q3CGGF+PHPG
-34.57141663,-58.4787031,20.7437,0.665,"POLYGON((-58.4786655176747 -34.5714149012629, -58.4786863524495 -34.5713887480632, -58.4787406707801 -34.5714183562983, -58.4787198360158 -34.5714445095069, -58.4786655176747 -34.5714149012629))",48Q3CGHC+CGM8
-34.56941826,-58.47986934,67.9294,0.731,"POLYGON((-58.4798068444742 -34.5694275804526, -58.4798584267537 -34.5693665081897, -58.4799318392129 -34.5694089358803, -58.4798802569631 -34.5694700081731, -58.4798068444742 -34.5694275804526))",48Q3CGJC+63J6
-34.5719984,-58.47955528,103.0142,0.7689,"POLYGON((-58.4794752017266 -34.5720019501578, -58.4795264750948 -34.5719364989912, -58.4796353512378 -34.5719948573346, -58.4795840779227 -34.5720603085451, -58.4794752017266 -34.5720019501578))",48Q3CGHC+6542
-34.57256532,-58.47604733,10.8333,0.6582,"POLYGON((-58.4760214372883 -34.5725653717284, -58.476054590102 -34.5725447654352, -58.4760732250679 -34.5725652789094, -58.4760400722512 -34.5725858852078, -58.4760214372883 -34.5725653717284))",48Q3CGGF+XHG7
-34.56910791,-58.47833593,40.5397,0.7509,"POLYGON((-58.4782870500796 -34.5691359006116, -58.4783487260509 -34.5690598887864, -58.4783848400841 -34.569079939846, -58.4783231641328 -34.5691559516881, -58.4782870500796 -34.5691359006116))",48Q3CGJC+9M3M
-34.57120013,-58.47740808,13.701,0.757,"POLYGON((-58.4773827895954 -34.5712023811015, -58.4773841690956 -34.5711832464987, -58.477428866398 -34.5711854513882, -58.4774259200927 -34.5712263189413, -58.4773827895954 -34.5712023811015))",48Q3CGHF+G28X
-34.56915117,-58.4793438,68.971,0.7913,"POLYGON((-58.4792717879346 -34.5691723779552, -58.4792983345224 -34.5691398244723, -58.4793193125849 -34.5691515303133, -58.4793688471422 -34.5690907871015, -58.4794114297606 -34.5691145483415, -58.4793353486478 -34.5692078450651, -58.4792717879346 -34.5691723779552))",48Q3CGJC+87JX
-34.5718242,-58.47911043,103.0922,0.7403,"POLYGON((-58.4790476477061 -34.5718506817296, -58.4790638034173 -34.5718324352449, -58.4790446076447 -34.5718208060293, -58.4790998701395 -34.5717583917378, -58.4791859211115 -34.5718105232127, -58.4791145029455 -34.5718911840361, -58.4790476477061 -34.5718506817296))",48Q3CGHC+79C3
-34.57105866,-58.47681365,39.1472,0.7719,"POLYGON((-58.4767631705824 -34.5710566219447, -58.4767949602397 -34.5710198233108, -58.4768641295766 -34.5710607092158, -58.476832339936 -34.5710975078671, -58.4767631705824 -34.5710566219447))",48Q3CGHF+H7FQ
-34.56950516,-58.47970323,146.7791,0.6567,"POLYGON((-58.4795970119742 -34.5694902616381, -58.4796465822074 -34.5694293492584, -58.4798094525822 -34.5695200434308, -58.4797598824188 -34.5695809558743, -58.4795970119742 -34.5694902616381))",48Q3CGJC+54VM
-34.56892332,-58.47938462,11.6938,0.7169,"POLYGON((-58.4793630957832 -34.5689359030696, -58.4793691978444 -34.5689056501461, -58.479406134424 -34.5689107480778, -58.4794000323754 -34.568941001003, -58.4793630957832 -34.5689359030696))",48Q3CGJC+C6Q4
-34.56931924,-58.47895715,17.0222,0.7233,"POLYGON((-58.4789246472389 -34.5693256838876, -58.4789639898659 -34.5692921718531, -58.4789896654842 -34.569312797509, -58.4789503228578 -34.569346309552, -58.4789246472389 -34.5693256838876))",48Q3CGJC+7CF7
-34.57302844,-58.47883313,77.9829,0.7745,"POLYGON((-58.4787655099993 -34.5730360578444, -58.4788165905065 -34.572973664569, -58.4789007581912 -34.5730208108893, -58.4788496777204 -34.5730832041985, -58.4787655099993 -34.5730360578444))",48Q3CGGC+QFMV
-34.57208219,-58.47887084,45.8946,0.7016,"POLYGON((-58.4788196256815 -34.5720905557206, -58.478861452655 -34.5720397132119, -58.478922053383 -34.5720738248347, -58.4788802264307 -34.5721246673638, -58.4788196256815 -34.5720905557206))",48Q3CGHC+5F6J
-34.56887433,-58.47841154,39.9745,0.7463,"POLYGON((-58.4784398136866 -34.5689139607203, -58.4783566586557 -34.5688668386034, -58.4783832713128 -34.5688347034134, -58.4784664263247 -34.5688818255136, -58.4784398136866 -34.5689139607203))",48Q3CGJC+FJ45
-34.57135862,-58.47842839,21.9536,0.6651,"POLYGON((-58.4783929402865 -34.5713480232007, -58.4784260270155 -34.5713274986689, -58.4784638439046 -34.5713692114539, -58.4784307571686 -34.5713897359952, -58.4783929402865 -34.5713480232007))",48Q3CGHC+FJ4M
-34.57198468,-58.47642304,15.0927,0.7072,"POLYGON((-58.4763958526684 -34.5719957582635, -58.4764159648371 -34.5719603053853, -58.4764502334151 -34.5719736068561, -58.4764301212581 -34.5720090597395, -58.4763958526684 -34.5719957582635))",48Q3CGHF+6C4M
-34.56988783,-58.4774474,75.7436,0.848,"POLYGON((-58.4773819961945 -34.5699019888724, -58.4774422261695 -34.5698320696524, -58.477512796057 -34.5698736658552, -58.4774525661137 -34.5699435851086, -58.4773819961945 -34.5699019888724))",48Q3CGJF+22VG
-34.56932571,-58.47721512,76.7268,0.6746,"POLYGON((-58.4771490852443 -34.5693433332234, -58.4772163202861 -34.5692683251259, -58.4772811481538 -34.569308087596, -58.4772139131408 -34.569383095728, -58.4771490852443 -34.5693433332234))",48Q3CGJF+747R
-34.5694162,-58.47656259,38.915,0.7424,"POLYGON((-58.4765098201131 -34.569408932714, -58.4765385353429 -34.5693766685031, -58.476615360926 -34.5694234549719, -58.476586645711 -34.5694557192003, -58.4765098201131 -34.569408932714))",48Q3CGJF+69M9
-34.57257736,-58.47831333,119.3216,0.7352,"POLYGON((-58.4783605007784 -34.5726089777833, -58.4783333624299 -34.5726400506548, -58.4782235015699 -34.5725744005621, -58.4782792957099 -34.5725105174456, -58.4784099638444 -34.5725886013936, -58.4783813081015 -34.5726214116922, -58.4783605007784 -34.5726089777833))",48Q3CGGC+XM7X
-34.57289217,-58.47757947,33.6557,0.7023,"POLYGON((-58.4775825219112 -34.5728532351451, -58.4776230908018 -34.5728773194311, -58.4775764256793 -34.572931101637, -58.4775358567747 -34.572907017336, -58.4775825219112 -34.5728532351451))",48Q3CGGC+RXV7
-34.56977625,-58.47828488,67.7508,0.7018,"POLYGON((-58.4782189447399 -34.5697731519847, -58.4782628320906 -34.5697247547733, -58.4783508202298 -34.5697793509796, -58.4783069329036 -34.5698277482213, -58.4782189447399 -34.5697731519847))",48Q3CGJC+3MPX
-34.5716333,-58.47939613,70.0274,0.75,"POLYGON((-58.4793358586439 -34.5716648586548, -58.479388719026 -34.5715791459847, -58.4794569931611 -34.5716079558482, -58.4794165510937 -34.5716735324287, -58.4793969802844 -34.5716652740751, -58.4793845620211 -34.5716854101885, -58.4793358586439 -34.5716648586548))",48Q3CGHC+86XM
-34.57012548,-58.47881147,97.0452,0.7103,"POLYGON((-58.4787314199325 -34.5701765921342, -58.4788427890452 -34.5700459480615, -58.4788915187122 -34.5700743719926, -58.4787801496407 -34.570205016109, -58.4787314199325 -34.5701765921342))",48Q3CGHC+WFWR
-34.56998225,-58.48004449,7.3742,0.6763,"POLYGON((-58.4800284780573 -34.5699935145956, -58.4800330661092 -34.5699676516427, -58.4800604809763 -34.5699709794137, -58.4800558929327 -34.5699968423674, -58.4800284780573 -34.5699935145956))",48Q3CGJ9+2X4P
-34.57058386,-58.47834869,38.1145,0.737,"POLYGON((-58.4783039277857 -34.5706170479379, -58.4783584796916 -34.5705348050488, -58.4783934663012 -34.5705506840928, -58.4783389144202 -34.5706329269968, -58.4783039277857 -34.5706170479379))",48Q3CGHC+QM6Q
-34.57280599,-58.47688539,88.9566,0.7873,"POLYGON((-58.4769168943117 -34.5727280800595, -58.4769624292603 -34.572754142927, -58.4768538807216 -34.5728839009821, -58.4768083457339 -34.572857838076, -58.4769168943117 -34.5727280800595))",48Q3CGGF+V6HP
-34.57012829,-58.48019674,19.223,0.6871,"POLYGON((-58.4801601961889 -34.5701272595921, -58.4801787673045 -34.5701019487931, -58.4802332820544 -34.5701293179784, -58.4802147109487 -34.5701546287848, -58.4801601961889 -34.5701272595921))",48Q3CGH9+WWVW
-34.56994561,-58.47732091,34.9099,0.6557,"POLYGON((-58.477273907076 -34.5699728800778, -58.4773367227447 -34.5698999594222, -58.477367909347 -34.5699183418617, -58.4773050936929 -34.5699912625328, -58.477273907076 -34.5699728800778))",48Q3CGJF+23F4
-34.57073274,-58.47792812,29.5136,0.7421,"POLYGON((-58.4778871611497 -34.5707401534274, -58.4779226658782 -34.5706983459221, -58.4779690929403 -34.5707253240923, -58.4779335882243 -34.5707671316109, -58.4778871611497 -34.5707401534274))",48Q3CGHC+PR4M
-34.57156279,-58.47688529,16.1194,0.6903,"POLYGON((-58.4768536495593 -34.5715677513108, -58.4768675690901 -34.5715405474065, -58.4769169275678 -34.5715578278804, -58.4769030080505 -34.5715850317895, -58.4768536495593 -34.5715677513108))",48Q3CGHF+96HG
-34.57253588,-58.47793953,13.0814,0.6845,"POLYGON((-58.4779148778073 -34.5725466963588, -58.4779243695957 -34.572516492658, -58.4779642178041 -34.5725250608048, -58.4779547260294 -34.5725552645082, -58.4779148778073 -34.5725466963588))",48Q3CGGC+XRMH
-34.56878843,-58.47837688,85.31,0.7867,"POLYGON((-58.4783037346917 -34.5687896316702, -58.4783518208743 -34.5687315668637, -58.4784500346145 -34.5687872225096, -58.478401948471 -34.5688452873543, -58.4783037346917 -34.5687896316702))",48Q3CGJC+FJQH
-34.57022747,-58.47972776,99.5616,0.6724,"POLYGON((-58.4797423540872 -34.5701556304929, -58.4798034006204 -34.570190172933, -58.4797131589201 -34.5702992994308, -58.4796521123415 -34.5702647569469, -58.4797423540872 -34.5701556304929))",48Q3CGHC+W42W
-34.57191696,-58.47833458,44.8677,0.7226,"POLYGON((-58.4782815831278 -34.5719519944504, -58.4783532709183 -34.5718630172476, -58.4783875676211 -34.5718819239459, -58.4783158798527 -34.5719709011676, -58.4782815831278 -34.5719519944504))",48Q3CGHC+6MM7
-34.57031238,-58.47815885,23.5876,0.7412,"POLYGON((-58.4781238777643 -34.5703234810537, -58.4781475320946 -34.5702828418253, -58.4781938121732 -34.5703012738497, -58.478170157861 -34.5703419130866, -58.4781238777643 -34.5703234810537))",48Q3CGHC+VPGH
-34.57312088,-58.47698776,20.1897,0.7074,"POLYGON((-58.4769553024168 -34.5731309695278, -58.4769731417833 -34.5730948773922, -58.4770202184351 -34.5731107978856, -58.4770023790861 -34.5731468900276, -58.4769553024168 -34.5731309695278))",48Q3CGGF+Q623
-34.57245667,-58.47624615,18.2338,0.6916,"POLYGON((-58.4762155920275 -34.5724668334047, -58.4762357382983 -34.5724308232651, -58.4762767011478 -34.5724465034503, -58.4762565548915 -34.5724825135962, -58.4762155920275 -34.5724668334047))",48Q3CGHF+2G6J
-34.5730074,-58.47894661,32.5337,0.7355,"POLYGON((-58.4789032982699 -34.573015356346, -58.4789288201751 -34.5729737751108, -58.4789899219783 -34.5729994345612, -58.4789644004548 -34.5730410159589, -58.4789032982699 -34.573015356346))",48Q3CGGC+QCVP
-34.57029123,-58.47714149,90.1164,0.7042,"POLYGON((-58.4770682734538 -34.5702961725843, -58.477126048842 -34.5702318225517, -58.4772147000653 -34.5702862844391, -58.4771569247108 -34.5703506345124, -58.4770682734538 -34.5702961725843))",48Q3CGHF+V4Q7
-34.56908402,-58.47609185,46.4421,0.7622,"POLYGON((-58.4760374052636 -34.569082009, -58.4760738820106 -34.5690414675788, -58.4761462880299 -34.5690860453614, -58.4761098112998 -34.5691265868033, -58.4760374052636 -34.569082009))",48Q3CGJF+9H7J
-34.57242033,-58.47799024,10.8102,0.655,"POLYGON((-58.4779676610459 -34.5724298554549, -58.4779797783658 -34.5724012466995, -58.4780128356485 -34.5724108267169, -58.4780007183388 -34.5724394354754, -58.4779676610459 -34.5724298554549))",48Q3CGHC+2RJ3
-34.56915075,-58.47663825,9.336,0.6578,"POLYGON((-58.4766150334647 -34.5691544825391, -58.4766305447885 -34.5691322492234, -58.4766614837525 -34.569147019087, -58.4766459724345 -34.5691692524064, -58.4766150334647 -34.5691544825391))",48Q3CGJF+88QW
-34.56946141,-58.47779966,36.8076,0.7061,"POLYGON((-58.4777506746621 -34.5694877218773, -58.4778168815134 -34.5694152563699, -58.4778486342035 -34.5694351070269, -58.4777824273654 -34.5695075725508, -58.4777506746621 -34.5694877218773))",48Q3CGJC+6V8F
-34.57161696,-58.47852715,90.39,0.7044,"POLYGON((-58.4784562527554 -34.5716332067329, -58.4785168658161 -34.5715567037046, -58.4785980482862 -34.5716007135383, -58.4785374352705 -34.5716772166053, -58.4784562527554 -34.5716332067329))",48Q3CGHC+9H56
-34.56961921,-58.47760628,68.9965,0.6867,"POLYGON((-58.477543105598 -34.5696280196768, -58.4775996674307 -34.569566494434, -58.4776694551856 -34.5696103950245, -58.477612893377 -34.5696719202986, -58.477543105598 -34.5696280196768))",48Q3CGJC+5X28
-34.56994387,-58.4783531,21.9017,0.755,"POLYGON((-58.4783165230724 -34.5699451481995, -58.4783427239444 -34.5699148306219, -58.4783896813861 -34.5699425985423, -58.478363480523 -34.5699729161295, -58.4783165230724 -34.5699451481995))",48Q3CGJC+2MC8
-34.57048679,-58.47765284,62.2219,0.7563,"POLYGON((-58.4776623779901 -34.5704330204137, -58.4777134098249 -34.5704657350421, -58.4776433112482 -34.5705405555359, -58.4775922793931 -34.5705078408798, -58.4776623779901 -34.5704330204137))",48Q3CGHC+RW5C
